method,alpha,k,qid,precision,recall,f1,hit_rate,ndcg,mrr,ap,latency_total_ms,candidate_jaccard,oracle_union_recall,bm25_dense_overlap,bm25_gold_hits,dense_gold_hits,both_gold_hits,bm25_only_gold_hits,dense_only_gold_hits
weighted_fusion,1.0,50,19ebfba9aa5a9596b09a0cfb084ff8ebf24a3b91,0.02,0.5,0.038461538461538464,1.0,0.38685280723454163,0.5,0.25,215.6530610000118,0.02040816326530612,0.5,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,1,2288f567d2f5cfbfc5097d8eddf9abd238ffbe25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.52590199990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,2288f567d2f5cfbfc5097d8eddf9abd238ffbe25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.52590199990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,2288f567d2f5cfbfc5097d8eddf9abd238ffbe25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.52590199990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,2288f567d2f5cfbfc5097d8eddf9abd238ffbe25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.52590199990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,2288f567d2f5cfbfc5097d8eddf9abd238ffbe25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.52590199990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,2288f567d2f5cfbfc5097d8eddf9abd238ffbe25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.52590199990846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,caebea05935cae1f5d88749a2fc748e62976eab7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.39135799998076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,caebea05935cae1f5d88749a2fc748e62976eab7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.39135799998076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,caebea05935cae1f5d88749a2fc748e62976eab7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.39135799998076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,caebea05935cae1f5d88749a2fc748e62976eab7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.39135799998076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,caebea05935cae1f5d88749a2fc748e62976eab7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.39135799998076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,caebea05935cae1f5d88749a2fc748e62976eab7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.39135799998076,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,e381f1811774806be109f9b05896a2a3c5e1ef43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.35689200009256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,e381f1811774806be109f9b05896a2a3c5e1ef43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.35689200009256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,e381f1811774806be109f9b05896a2a3c5e1ef43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.35689200009256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,e381f1811774806be109f9b05896a2a3c5e1ef43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.35689200009256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,e381f1811774806be109f9b05896a2a3c5e1ef43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.35689200009256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,e381f1811774806be109f9b05896a2a3c5e1ef43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.35689200009256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,9eec16e560f9ccafd7ba6f1e0db742b330b42ba9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.81796899987785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,9eec16e560f9ccafd7ba6f1e0db742b330b42ba9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.81796899987785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,9eec16e560f9ccafd7ba6f1e0db742b330b42ba9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.81796899987785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,9eec16e560f9ccafd7ba6f1e0db742b330b42ba9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.81796899987785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,9eec16e560f9ccafd7ba6f1e0db742b330b42ba9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.81796899987785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,9eec16e560f9ccafd7ba6f1e0db742b330b42ba9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.81796899987785,0.010101010101010102,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,d788076c0d19781ff3f6525bd9c05b0ef0ecd0f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.6931870000644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,d788076c0d19781ff3f6525bd9c05b0ef0ecd0f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.6931870000644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,d788076c0d19781ff3f6525bd9c05b0ef0ecd0f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.6931870000644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,d788076c0d19781ff3f6525bd9c05b0ef0ecd0f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.6931870000644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,d788076c0d19781ff3f6525bd9c05b0ef0ecd0f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.6931870000644,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,d788076c0d19781ff3f6525bd9c05b0ef0ecd0f1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431.6931870000644,0.030927835051546393,0.0,3.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,ec70c7c560e08cff2820bad93f5216bc0a469f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32844199998908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,ec70c7c560e08cff2820bad93f5216bc0a469f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32844199998908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,ec70c7c560e08cff2820bad93f5216bc0a469f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32844199998908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,ec70c7c560e08cff2820bad93f5216bc0a469f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32844199998908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,ec70c7c560e08cff2820bad93f5216bc0a469f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32844199998908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,ec70c7c560e08cff2820bad93f5216bc0a469f5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.32844199998908,0.02040816326530612,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,940a16e9db8be5b5f4e67d9c7622b3df99ac10a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.37548199997946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,940a16e9db8be5b5f4e67d9c7622b3df99ac10a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.37548199997946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,940a16e9db8be5b5f4e67d9c7622b3df99ac10a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.37548199997946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,940a16e9db8be5b5f4e67d9c7622b3df99ac10a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.37548199997946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,940a16e9db8be5b5f4e67d9c7622b3df99ac10a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.37548199997946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,940a16e9db8be5b5f4e67d9c7622b3df99ac10a5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.37548199997946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,0b1cc6c0de286eb724b1fd18dbc93e67ab89a236,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.011494252873563218,181.61011500001223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,0b1cc6c0de286eb724b1fd18dbc93e67ab89a236,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.011494252873563218,181.61011500001223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,0b1cc6c0de286eb724b1fd18dbc93e67ab89a236,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.011494252873563218,181.61011500001223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,0b1cc6c0de286eb724b1fd18dbc93e67ab89a236,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.011494252873563218,181.61011500001223,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,0b1cc6c0de286eb724b1fd18dbc93e67ab89a236,0.0,0.0,0.0,0.0,0.0,0.034482758620689655,0.011494252873563218,181.61011500001223,0.1111111111111111,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,0b1cc6c0de286eb724b1fd18dbc93e67ab89a236,0.02,0.3333333333333333,0.03773584905660377,1.0,0.0956366800683804,0.034482758620689655,0.011494252873563218,181.61011500001223,0.06382978723404255,0.3333333333333333,6.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,1,1c2d4dc1e842b962c6407d6436f3dc73dd44ce55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.48119800009044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,1c2d4dc1e842b962c6407d6436f3dc73dd44ce55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.48119800009044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,1c2d4dc1e842b962c6407d6436f3dc73dd44ce55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.48119800009044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,1c2d4dc1e842b962c6407d6436f3dc73dd44ce55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.48119800009044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,1c2d4dc1e842b962c6407d6436f3dc73dd44ce55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.48119800009044,0.02564102564102564,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,1c2d4dc1e842b962c6407d6436f3dc73dd44ce55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.48119800009044,0.02040816326530612,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,654306d26ca1d9e77f4cdbeb92b3802aa9961da1,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.1111111111111111,280.9526649998588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,654306d26ca1d9e77f4cdbeb92b3802aa9961da1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.23463936301137822,0.3333333333333333,0.1111111111111111,280.9526649998588,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,5,654306d26ca1d9e77f4cdbeb92b3802aa9961da1,0.2,0.3333333333333333,0.25,1.0,0.23463936301137822,0.3333333333333333,0.1111111111111111,280.9526649998588,0.42857142857142855,0.3333333333333333,3.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,10,654306d26ca1d9e77f4cdbeb92b3802aa9961da1,0.1,0.3333333333333333,0.15384615384615383,1.0,0.23463936301137822,0.3333333333333333,0.1111111111111111,280.9526649998588,0.25,0.3333333333333333,4.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,20,654306d26ca1d9e77f4cdbeb92b3802aa9961da1,0.05,0.3333333333333333,0.08695652173913045,1.0,0.23463936301137822,0.3333333333333333,0.1111111111111111,280.9526649998588,0.14285714285714285,0.3333333333333333,5.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,50,654306d26ca1d9e77f4cdbeb92b3802aa9961da1,0.02,0.3333333333333333,0.03773584905660377,1.0,0.23463936301137822,0.3333333333333333,0.1111111111111111,280.9526649998588,0.20481927710843373,0.3333333333333333,17.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,1,5a7d1ae6796e09299522ebda7bfcfad312d6d128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.823319000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,5a7d1ae6796e09299522ebda7bfcfad312d6d128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.823319000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,5a7d1ae6796e09299522ebda7bfcfad312d6d128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.823319000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,5a7d1ae6796e09299522ebda7bfcfad312d6d128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.823319000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,5a7d1ae6796e09299522ebda7bfcfad312d6d128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.823319000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,5a7d1ae6796e09299522ebda7bfcfad312d6d128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.823319000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,bd191d95806cee4cf80295e9ce1cd227aba100ab,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.009615384615384616,224.9222060002012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,bd191d95806cee4cf80295e9ce1cd227aba100ab,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.009615384615384616,224.9222060002012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,bd191d95806cee4cf80295e9ce1cd227aba100ab,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.009615384615384616,224.9222060002012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,bd191d95806cee4cf80295e9ce1cd227aba100ab,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.009615384615384616,224.9222060002012,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,bd191d95806cee4cf80295e9ce1cd227aba100ab,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.009615384615384616,224.9222060002012,0.1111111111111111,0.25,4.0,0.0,1.0,0.0,0.0,1.0
weighted_fusion,1.0,50,bd191d95806cee4cf80295e9ce1cd227aba100ab,0.02,0.25,0.037037037037037035,1.0,0.08210079624691,0.038461538461538464,0.009615384615384616,224.9222060002012,0.1111111111111111,0.5,10.0,1.0,1.0,0.0,1.0,1.0
weighted_fusion,1.0,1,a9cae57f494deb0245b40217d699e9a22db0ea6e,0.0,0.0,0.0,0.0,0.0,0.5,0.5,179.47424299995873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,a9cae57f494deb0245b40217d699e9a22db0ea6e,0.3333333333333333,1.0,0.5,1.0,0.6309297535714575,0.5,0.5,179.47424299995873,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,5,a9cae57f494deb0245b40217d699e9a22db0ea6e,0.2,1.0,0.33333333333333337,1.0,0.6309297535714575,0.5,0.5,179.47424299995873,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,10,a9cae57f494deb0245b40217d699e9a22db0ea6e,0.1,1.0,0.18181818181818182,1.0,0.6309297535714575,0.5,0.5,179.47424299995873,0.05263157894736842,1.0,1.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,20,a9cae57f494deb0245b40217d699e9a22db0ea6e,0.05,1.0,0.09523809523809523,1.0,0.6309297535714575,0.5,0.5,179.47424299995873,0.05263157894736842,1.0,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,50,a9cae57f494deb0245b40217d699e9a22db0ea6e,0.02,1.0,0.0392156862745098,1.0,0.6309297535714575,0.5,0.5,179.47424299995873,0.02040816326530612,1.0,2.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,1,0a736e0e3305a50d771dfc059c7d94b8bd27032e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.895544999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,0a736e0e3305a50d771dfc059c7d94b8bd27032e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.895544999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,0a736e0e3305a50d771dfc059c7d94b8bd27032e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.895544999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,0a736e0e3305a50d771dfc059c7d94b8bd27032e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.895544999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,0a736e0e3305a50d771dfc059c7d94b8bd27032e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.895544999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,0a736e0e3305a50d771dfc059c7d94b8bd27032e,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.895544999903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,283d358606341c399e369f2ba7952cd955326f73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6217170000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,283d358606341c399e369f2ba7952cd955326f73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6217170000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,283d358606341c399e369f2ba7952cd955326f73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6217170000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,283d358606341c399e369f2ba7952cd955326f73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6217170000109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,283d358606341c399e369f2ba7952cd955326f73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6217170000109,0.1111111111111111,0.0,4.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,283d358606341c399e369f2ba7952cd955326f73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6217170000109,0.1111111111111111,0.0,10.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,818c85ee26f10622c42ae7bcd0dfbdf84df3a5e0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,188.14158100008171,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,3,818c85ee26f10622c42ae7bcd0dfbdf84df3a5e0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,188.14158100008171,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,5,818c85ee26f10622c42ae7bcd0dfbdf84df3a5e0,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,188.14158100008171,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,10,818c85ee26f10622c42ae7bcd0dfbdf84df3a5e0,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,188.14158100008171,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,20,818c85ee26f10622c42ae7bcd0dfbdf84df3a5e0,0.05,1.0,0.09523809523809523,1.0,1.0,1.0,1.0,188.14158100008171,0.02564102564102564,1.0,1.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,50,818c85ee26f10622c42ae7bcd0dfbdf84df3a5e0,0.02,1.0,0.0392156862745098,1.0,1.0,1.0,1.0,188.14158100008171,0.030927835051546393,1.0,3.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,1,9f8c0e02a7a8e9ee69f4c1757817cde85c7944bd,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,318.9535099998011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,9f8c0e02a7a8e9ee69f4c1757817cde85c7944bd,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,318.9535099998011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,9f8c0e02a7a8e9ee69f4c1757817cde85c7944bd,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,318.9535099998011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,9f8c0e02a7a8e9ee69f4c1757817cde85c7944bd,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,318.9535099998011,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,9f8c0e02a7a8e9ee69f4c1757817cde85c7944bd,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,318.9535099998011,0.14285714285714285,0.0,5.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,9f8c0e02a7a8e9ee69f4c1757817cde85c7944bd,0.02,1.0,0.0392156862745098,1.0,0.1949590218937863,0.029411764705882353,0.029411764705882353,318.9535099998011,0.16279069767441862,1.0,14.0,1.0,0.0,0.0,1.0,0.0
weighted_fusion,1.0,1,6cbbedb34da50286f44a0f3f6312346e876e2be5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,288.5197660000358,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,3,6cbbedb34da50286f44a0f3f6312346e876e2be5,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0,288.5197660000358,0.2,1.0,1.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,5,6cbbedb34da50286f44a0f3f6312346e876e2be5,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,1.0,288.5197660000358,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,10,6cbbedb34da50286f44a0f3f6312346e876e2be5,0.1,1.0,0.18181818181818182,1.0,1.0,1.0,1.0,288.5197660000358,0.05263157894736842,1.0,1.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,20,6cbbedb34da50286f44a0f3f6312346e876e2be5,0.05,1.0,0.09523809523809523,1.0,1.0,1.0,1.0,288.5197660000358,0.14285714285714285,1.0,5.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,50,6cbbedb34da50286f44a0f3f6312346e876e2be5,0.02,1.0,0.0392156862745098,1.0,1.0,1.0,1.0,288.5197660000358,0.13636363636363635,1.0,12.0,1.0,1.0,1.0,0.0,0.0
weighted_fusion,1.0,1,50c441a9cc7345a0fa408d1ce2e13f194c1e82a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.35976400005165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,50c441a9cc7345a0fa408d1ce2e13f194c1e82a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.35976400005165,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,50c441a9cc7345a0fa408d1ce2e13f194c1e82a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.35976400005165,0.1111111111111111,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,50c441a9cc7345a0fa408d1ce2e13f194c1e82a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.35976400005165,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,20,50c441a9cc7345a0fa408d1ce2e13f194c1e82a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.35976400005165,0.05263157894736842,0.0,2.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,50,50c441a9cc7345a0fa408d1ce2e13f194c1e82a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.35976400005165,0.05263157894736842,0.0,5.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,1,2895a3fc63f6f403445c11043460584e949fb16c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.18569500008198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,3,2895a3fc63f6f403445c11043460584e949fb16c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.18569500008198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,5,2895a3fc63f6f403445c11043460584e949fb16c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.18569500008198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weighted_fusion,1.0,10,2895a3fc63f6f403445c11043460584e949fb16c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.18569500008198,0.05263157894736842,0.0,1.0,0.0,0.0,0.0,0.0,0.0
